MIXS ID	Structured comment name	class	mixs matching attribute	mixs matching value	ontology id
MIXS:0001180	animal_housing	food-farm environment	Definition	Description of the housing system of the livestock. This field accepts terms listed under terrestrial management housing system (http://opendata.inra.fr/EOL/EOL_0001605).	EO
MIXS:0001180	animal_housing	food-farm environment	Expected value	EOL:0001605	EO
MIXS:0001180	animal_housing	food-farm environment	Example	pen rearing system [EOL:0001636]	EO
MIXS:0001057	plant_growth_med	agriculture	Definition	Specification of the media for growing the plants or tissue cultured samples, e.g. soil, aeroponic, hydroponic, in vitro solid culture medium, in vitro liquid culture medium. Recommended value is a specific value from EO:plant growth medium (follow this link for terms http://purl.obolibrary.org/obo/EO_0007147) or other controlled vocabulary	EO
MIXS:0001057	plant_growth_med	agriculture	Expected value	EO or enumeration	EO
MIXS:0001057	plant_growth_med	agriculture	Example	hydroponic plant culture media [EO:0007067]	EO
MIXS:0001159	soil_cover	agriculture	Definition	Material covering the sampled soil. This field accepts terms under ENVO:00010483, environmental material.	ENVO
MIXS:0001159	soil_cover	agriculture	Expected value	subclass of 'environmental material', http://purl.obolibrary.org/obo/ENVO_00010483	ENVO
MIXS:0001159	soil_cover	agriculture	Value syntax	bare soil [ENVO:01001616]	ENVO
MIXS:0001159	soil_cover	agriculture	Example	bare soil [ENVO01001616]	ENVO
MIXS:0001111	plant_water_method	agriculture	Definition	Description of the equipment or method used to distribute water to crops. This field accepts termed listed under irrigation process (http://purl.obolibrary.org/obo/AGRO_00000006). Multiple terms can be separated by pipes.	AGRO
MIXS:0001111	plant_water_method	agriculture	Expected value	AGRO_00000006	AGRO
MIXS:0001111	plant_water_method	agriculture	Example	drip irrigation process [AGRO:00000056]	AGRO
MIXS:0001115	anim_water_method	agriculture	Definition	Description of the equipment or method used to distribute water to livestock. This field accepts termed listed under water delivery equipment (http://opendata.inra.fr/EOL/EOL_0001653). Multiple terms can be separated by pipes.	EO
MIXS:0001115	anim_water_method	agriculture	Expected value	EOL_0001653	EO
MIXS:0001115	anim_water_method	agriculture	Example	water trough [EOL:0001618]	EO
MIXS:0000829	season	agriculture	Definition	The season when sampling occurred. Any of the four periods into which the year is divided by the equinoxes and solstices. This field accepts terms listed under season (http://purl.obolibrary.org/obo/NCIT_C94729).	NCIT
MIXS:0000829	season	agriculture	Expected value	autumn [NCIT:C94733], spring [NCIT:C94731], summer [NCIT:C94732], winter [NCIT:C94730]	NCIT
MIXS:0000829	season	agriculture	Example	autumn [NCIT:C94733]	NCIT
MIXS:0001121	adjacent_environment	agriculture	Definition	Description of the environmental system or features that are adjacent to the sampling site. This field accepts terms under ecosystem (http://purl.obolibrary.org/obo/ENVO_01001110) and human construction (http://purl.obolibrary.org/obo/ENVO_00000070). Multiple terms can be separated by pipes.	ENVO
MIXS:0001121	adjacent_environment	agriculture	Expected value	ENVO_01001110 or ENVO_00000070	ENVO
MIXS:0001121	adjacent_environment	agriculture	Example	estuarine biome [ENVO:01000020]	ENVO
MIXS:0000751	chem_administration	agriculture	Expected value	CHEBI;timestamp	CHEBI
MIXS:0000751	chem_administration	agriculture	Example	agar [CHEBI:2509];2018-05-11T20:00Z	CHEBI
MIXS:0001211	food_prod	agriculture	Definition	Descriptors of the food production system or of the agricultural environment and growing conditions related to the farm production system, such as wild caught, organic, free-range, industrial, dairy, beef,  domestic or cultivated food production. This field accepts terms listed under food production (http://purl.obolibrary.org/obo/FOODON_03530206). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001211	food_prod	agriculture	Expected value	FOODON:03530206	FOODON
MIXS:0001211	food_prod	agriculture	Example	organic plant cultivation [FOODON:03530253]	FOODON
MIXS:0001127	fertilizer_admin	agriculture	Definition	Type of fertilizer or amendment added to the soil or water for the purpose of improving substrate health and quality for plant growth. This field accepts terms listed under agronomic fertilizer (http://purl.obolibrary.org/obo/AGRO_00002062). Multiple terms may apply and can be separated by pipes, listing in reverse chronological order.	AGRO
MIXS:0001127	fertilizer_admin	agriculture	Expected value	AGRO_00002062	AGRO
MIXS:0001127	fertilizer_admin	agriculture	Example	fish emulsion [AGRO:00000082]	AGRO
MIXS:0001137	food_trav_mode	agriculture	Definition	A descriptor for the method of movement of food commodity along the food distribution system.  This field accepts terms listed under travel mode (http://purl.obolibrary.org/obo/GENEPIO_0001064). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	GENEPIO
MIXS:0001137	food_trav_mode	agriculture	Expected value	GENEPIO:0001064	GENEPIO
MIXS:0001137	food_trav_mode	agriculture	Example	train travel [GENEPIO:0001060]	GENEPIO
MIXS:0001138	food_trav_vehic	agriculture	Definition	A descriptor for the mobile machine which is used to transport food commodities along the food distribution system.  This field accepts terms listed under vehicle (http://purl.obolibrary.org/obo/ENVO_01000604). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	ENVO
MIXS:0001138	food_trav_vehic	agriculture	Expected value	ENVO:01000604	ENVO
MIXS:0001138	food_trav_vehic	agriculture	Example	aircraft [ENVO:01001488]|car [ENVO:01000605]	ENVO
MIXS:0001126	farm_equip	agriculture	Definition	List of equipment used for planting, fertilization, harvesting, irrigation, land levelling, residue management, weeding or transplanting during the growing season.  This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes.	AGRO
MIXS:0001126	farm_equip	agriculture	Expected value	AGRO:00000416	AGRO
MIXS:0001126	farm_equip	agriculture	Example	combine harvester [AGRO:00000473]	AGRO
MIXS:0001123	farm_equip_shared	agriculture	Definition	List of planting, growing or harvesting equipment shared with other farms. This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes.	AGRO
MIXS:0001123	farm_equip_shared	agriculture	Expected value	AGRO:00000416	AGRO
MIXS:0001123	farm_equip_shared	agriculture	Example	combine harvester [AGRO:00000473]	AGRO
MIXS:0001060	plant_struc	agriculture	Definition	Name of plant structure the sample was obtained from; for Plant Ontology (PO) (v releases/2017-12-14) terms, see http://purl.bioontology.org/ontology/PO, e.g. petiole epidermis (PO_0000051). If an individual flower is sampled, the sex of it can be recorded here.	PO
MIXS:0001060	plant_struc	agriculture	Expected value	PO	PO
MIXS:0001060	plant_struc	agriculture	Example	epidermis [PO:0005679]	PO
MIXS:0001184	food_product_type	agriculture	Definition	A food product type is a class of food products that is differentiated by its food composition (e.g., single- or multi-ingredient), processing and/or consumption characteristics. This does not include brand name products but it may include generic food dish categories. This field accepts terms under food product type (http://purl.obolibrary.org/obo/FOODON:03400361). For terms related to food product for an animal, consult food product for animal (http://purl.obolibrary.org/obo/FOODON_03309997). If the proper descriptor is not listed please use text to describe the food type. Multiple terms can be separated by one or more pipes.	FOODON
MIXS:0001184	food_product_type	agriculture	Expected value	FOODON:00001002 or FOODON:03309997	FOODON
MIXS:0001184	food_product_type	agriculture	Example	delicatessen salad; FOODON:03316276	FOODON
MIXS:0001139	food_source	agriculture	Expected value	FOODON term	FOODON
MIXS:0001139	food_source	agriculture	Example	red swamp crayfish; FOODON:03412231	FOODON
MIXS:0001170	spikein_strain	agriculture	Definition	Taxonomic information about the spike-in organism(s) at the strain level. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy. Multiple terms can be separated by pipes.	NCIT
MIXS:0001170	spikein_strain	agriculture	Expected value	NCIT:C14250 or NCBI taxid or text	NCIT
MIXS:0000578	root_med_macronutr	agriculture	Definition	Measurement of the culture rooting medium macronutrients (N,P, K, Ca, Mg, S); e.g. KH2PO4 (170 mg/L).	PO
MIXS:0000578	root_med_macronutr	agriculture	Example	KH2PO4;170 milligram per liter	PO
MIXS:0000002	samp_collect_device	agriculture	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000874	host_phenotype	agriculture	Definition	Phenotype of human or other host. Use terms from the phenotypic quality ontology (pato) or the Human Phenotype Ontology (HP)	HP
MIXS:0000874	host_phenotype	agriculture	Expected value	PATO or HP	PATO
MIXS:0001058	plant_product	agriculture	Example	xylem sap [PO:0025539]	PO
MIXS:0000050	seq_meth	agriculture	Definition	Sequencing machine used. Where possible the term should be taken from the OBI list of DNA sequencers (http://purl.obolibrary.org/obo/OBI_0400103).	OBI
MIXS:0000050	seq_meth	agriculture	Expected value	Text or OBI	OBI
MIXS:0000050	seq_meth	agriculture	Example	454 Genome Sequencer FLX [OBI:0000702]	OBI
MIXS:0000332	soil_type	agriculture	Definition	Description of the soil type or classification. This field accepts terms under soil (http://purl.obolibrary.org/obo/ENVO_00001998).  Multiple terms can be separated by pipes.	ENVO
